fuente,ruta_completa,ruta_relativa,nombre_archivo,extension,tamano_kb,folio_principal,folios_multiples,n_folios_detectados,categoria
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65209556_9.pdf,2024/certificado_65209556_9.pdf,certificado_65209556_9.pdf,.pdf,112.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65359840_8.pdf,2024/certificado_65359840_8.pdf,certificado_65359840_8.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77197061_3.pdf,2024/certificado_77197061_3.pdf,certificado_77197061_3.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_70484700_9.pdf,2024/certificado_70484700_9.pdf,certificado_70484700_9.pdf,.pdf,112.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65723590_3.pdf,2024/certificado_65723590_3.pdf,certificado_65723590_3.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65175851_3.pdf,2024/certificado_65175851_3.pdf,certificado_65175851_3.pdf,.pdf,113.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65082237_4.pdf,2024/certificado_65082237_4.pdf,certificado_65082237_4.pdf,.pdf,111.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65205761_6.pdf,2024/certificado_65205761_6.pdf,certificado_65205761_6.pdf,.pdf,109.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65197955_2.pdf,2024/certificado_65197955_2.pdf,certificado_65197955_2.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65082529_2.pdf,2024/certificado_65082529_2.pdf,certificado_65082529_2.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65666600_5.pdf,2024/certificado_65666600_5.pdf,certificado_65666600_5.pdf,.pdf,113.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65124448_K.pdf,2024/certificado_65124448_K.pdf,certificado_65124448_K.pdf,.pdf,110.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65208755_8.pdf,2024/certificado_65208755_8.pdf,certificado_65208755_8.pdf,.pdf,109.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65175067_9.pdf,2024/certificado_65175067_9.pdf,certificado_65175067_9.pdf,.pdf,112.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65342070_6.pdf,2024/certificado_65342070_6.pdf,certificado_65342070_6.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65096141_2.pdf,2024/certificado_65096141_2.pdf,certificado_65096141_2.pdf,.pdf,114.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65068254_8.pdf,2024/certificado_65068254_8.pdf,certificado_65068254_8.pdf,.pdf,110.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65101522_7.pdf,2024/certificado_65101522_7.pdf,certificado_65101522_7.pdf,.pdf,109.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_72062700_0.pdf,2024/certificado_72062700_0.pdf,certificado_72062700_0.pdf,.pdf,112.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_74028200_K.pdf,2024/certificado_74028200_K.pdf,certificado_74028200_K.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76057345_0.pdf,2024/certificado_76057345_0.pdf,certificado_76057345_0.pdf,.pdf,108.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76227189_3.pdf,2024/certificado_76227189_3.pdf,certificado_76227189_3.pdf,.pdf,109.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65127804_K.pdf,2024/certificado_65127804_K.pdf,certificado_65127804_K.pdf,.pdf,113.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76583596_8.pdf,2024/certificado_76583596_8.pdf,certificado_76583596_8.pdf,.pdf,110.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_52002470_0.pdf,2024/certificado_52002470_0.pdf,certificado_52002470_0.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65116154_1.pdf,2024/certificado_65116154_1.pdf,certificado_65116154_1.pdf,.pdf,110.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_79542760_0.pdf,2024/certificado_79542760_0.pdf,certificado_79542760_0.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65197088_1.pdf,2024/certificado_65197088_1.pdf,certificado_65197088_1.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76490939_9.pdf,2024/certificado_76490939_9.pdf,certificado_76490939_9.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76363062_5.pdf,2024/certificado_76363062_5.pdf,certificado_76363062_5.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65116707_8.pdf,2024/certificado_65116707_8.pdf,certificado_65116707_8.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_69253000_4.pdf,2024/certificado_69253000_4.pdf,certificado_69253000_4.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65037680_3.pdf,2024/certificado_65037680_3.pdf,certificado_65037680_3.pdf,.pdf,110.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_70019800_6.pdf,2024/certificado_70019800_6.pdf,certificado_70019800_6.pdf,.pdf,110.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77344625_3.pdf,2024/certificado_77344625_3.pdf,certificado_77344625_3.pdf,.pdf,111.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65104176_7.pdf,2024/certificado_65104176_7.pdf,certificado_65104176_7.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65204392_5.pdf,2024/certificado_65204392_5.pdf,certificado_65204392_5.pdf,.pdf,112.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76954067_9.pdf,2024/certificado_76954067_9.pdf,certificado_76954067_9.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_78474340_3.pdf,2024/certificado_78474340_3.pdf,certificado_78474340_3.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75061400_0.pdf,2024/certificado_75061400_0.pdf,certificado_75061400_0.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75410200_4.pdf,2024/certificado_75410200_4.pdf,certificado_75410200_4.pdf,.pdf,111.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_78257820_0.pdf,2024/certificado_78257820_0.pdf,certificado_78257820_0.pdf,.pdf,113.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_73357100_4.pdf,2024/certificado_73357100_4.pdf,certificado_73357100_4.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65127548_2.pdf,2024/certificado_65127548_2.pdf,certificado_65127548_2.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65630070_1.pdf,2024/certificado_65630070_1.pdf,certificado_65630070_1.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77772220_4.pdf,2024/certificado_77772220_4.pdf,certificado_77772220_4.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77189466_6.pdf,2024/certificado_77189466_6.pdf,certificado_77189466_6.pdf,.pdf,110.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77403535_4.pdf,2024/certificado_77403535_4.pdf,certificado_77403535_4.pdf,.pdf,111.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65815910_0.pdf,2024/certificado_65815910_0.pdf,certificado_65815910_0.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76796298_3.pdf,2024/certificado_76796298_3.pdf,certificado_76796298_3.pdf,.pdf,114.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65134372_0.pdf,2024/certificado_65134372_0.pdf,certificado_65134372_0.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65007450_5.pdf,2024/certificado_65007450_5.pdf,certificado_65007450_5.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76840873_4.pdf,2024/certificado_76840873_4.pdf,certificado_76840873_4.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76287354_0.pdf,2024/certificado_76287354_0.pdf,certificado_76287354_0.pdf,.pdf,113.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65393600_1.pdf,2024/certificado_65393600_1.pdf,certificado_65393600_1.pdf,.pdf,112.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65056995_4.pdf,2024/certificado_65056995_4.pdf,certificado_65056995_4.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76305406_3.pdf,2024/certificado_76305406_3.pdf,certificado_76305406_3.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65287470_3.pdf,2024/certificado_65287470_3.pdf,certificado_65287470_3.pdf,.pdf,114.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76006041_0.pdf,2024/certificado_76006041_0.pdf,certificado_76006041_0.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77293462_9.pdf,2024/certificado_77293462_9.pdf,certificado_77293462_9.pdf,.pdf,110.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65035835_K.pdf,2024/certificado_65035835_K.pdf,certificado_65035835_K.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77384682_0.pdf,2024/certificado_77384682_0.pdf,certificado_77384682_0.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77469770_5.pdf,2024/certificado_77469770_5.pdf,certificado_77469770_5.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65218018_3.pdf,2024/certificado_65218018_3.pdf,certificado_65218018_3.pdf,.pdf,111.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_72626400_7.pdf,2024/certificado_72626400_7.pdf,certificado_72626400_7.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76564873_4.pdf,2024/certificado_76564873_4.pdf,certificado_76564873_4.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65204381_K.pdf,2024/certificado_65204381_K.pdf,certificado_65204381_K.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65159499_5.pdf,2024/certificado_65159499_5.pdf,certificado_65159499_5.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76392374_6.pdf,2024/certificado_76392374_6.pdf,certificado_76392374_6.pdf,.pdf,111.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65877350_K.pdf,2024/certificado_65877350_K.pdf,certificado_65877350_K.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65200062_2.pdf,2024/certificado_65200062_2.pdf,certificado_65200062_2.pdf,.pdf,113.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65200246_3.pdf,2024/certificado_65200246_3.pdf,certificado_65200246_3.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_73905900_3.pdf,2024/certificado_73905900_3.pdf,certificado_73905900_3.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65911840_8.pdf,2024/certificado_65911840_8.pdf,certificado_65911840_8.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_74514700_3.pdf,2024/certificado_74514700_3.pdf,certificado_74514700_3.pdf,.pdf,113.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_96695300_4.pdf,2024/certificado_96695300_4.pdf,certificado_96695300_4.pdf,.pdf,109.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65014327_2.pdf,2024/certificado_65014327_2.pdf,certificado_65014327_2.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65683150_2.pdf,2024/certificado_65683150_2.pdf,certificado_65683150_2.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65999558_1.pdf,2024/certificado_65999558_1.pdf,certificado_65999558_1.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76874301_0.pdf,2024/certificado_76874301_0.pdf,certificado_76874301_0.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76709710_7.pdf,2024/certificado_76709710_7.pdf,certificado_76709710_7.pdf,.pdf,109.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65214037_8.pdf,2024/certificado_65214037_8.pdf,certificado_65214037_8.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76778290_K.pdf,2024/certificado_76778290_K.pdf,certificado_76778290_K.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75976320_3.pdf,2024/certificado_75976320_3.pdf,certificado_75976320_3.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65201962_5.pdf,2024/certificado_65201962_5.pdf,certificado_65201962_5.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77751790_2.pdf,2024/certificado_77751790_2.pdf,certificado_77751790_2.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_79557640_1.pdf,2024/certificado_79557640_1.pdf,certificado_79557640_1.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76333379_5.pdf,2024/certificado_76333379_5.pdf,certificado_76333379_5.pdf,.pdf,110.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77549914_1.pdf,2024/certificado_77549914_1.pdf,certificado_77549914_1.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65473570_0.pdf,2024/certificado_65473570_0.pdf,certificado_65473570_0.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76670464_6.pdf,2024/certificado_76670464_6.pdf,certificado_76670464_6.pdf,.pdf,109.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76151681_7.pdf,2024/certificado_76151681_7.pdf,certificado_76151681_7.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65676570_4.pdf,2024/certificado_65676570_4.pdf,certificado_65676570_4.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76556956_7.pdf,2024/certificado_76556956_7.pdf,certificado_76556956_7.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65214410_1.pdf,2024/certificado_65214410_1.pdf,certificado_65214410_1.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_73746000_2.pdf,2024/certificado_73746000_2.pdf,certificado_73746000_2.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76111514_6.pdf,2024/certificado_76111514_6.pdf,certificado_76111514_6.pdf,.pdf,109.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_72107800_0.pdf,2024/certificado_72107800_0.pdf,certificado_72107800_0.pdf,.pdf,110.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65786840_K.pdf,2024/certificado_65786840_K.pdf,certificado_65786840_K.pdf,.pdf,110.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75764800_8.pdf,2024/certificado_75764800_8.pdf,certificado_75764800_8.pdf,.pdf,113.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77853610_2.pdf,2024/certificado_77853610_2.pdf,certificado_77853610_2.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65165883_7.pdf,2024/certificado_65165883_7.pdf,certificado_65165883_7.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65051985_K.pdf,2024/certificado_65051985_K.pdf,certificado_65051985_K.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65207193_7.pdf,2024/certificado_65207193_7.pdf,certificado_65207193_7.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75459000_9.pdf,2024/certificado_75459000_9.pdf,certificado_75459000_9.pdf,.pdf,111.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65031201_5.pdf,2024/certificado_65031201_5.pdf,certificado_65031201_5.pdf,.pdf,113.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76875709_7.pdf,2024/certificado_76875709_7.pdf,certificado_76875709_7.pdf,.pdf,111.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65349830_6.pdf,2024/certificado_65349830_6.pdf,certificado_65349830_6.pdf,.pdf,109.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76716496_3.pdf,2024/certificado_76716496_3.pdf,certificado_76716496_3.pdf,.pdf,113.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65116397_8.pdf,2024/certificado_65116397_8.pdf,certificado_65116397_8.pdf,.pdf,113.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65189643_6.pdf,2024/certificado_65189643_6.pdf,certificado_65189643_6.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_71715000_7.pdf,2024/certificado_71715000_7.pdf,certificado_71715000_7.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76432281_9.pdf,2024/certificado_76432281_9.pdf,certificado_76432281_9.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76676156_9.pdf,2024/certificado_76676156_9.pdf,certificado_76676156_9.pdf,.pdf,110.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_74064100_K.pdf,2024/certificado_74064100_K.pdf,certificado_74064100_K.pdf,.pdf,114.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65185067_3.pdf,2024/certificado_65185067_3.pdf,certificado_65185067_3.pdf,.pdf,113.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65862530_6.pdf,2024/certificado_65862530_6.pdf,certificado_65862530_6.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65376820_6.pdf,2024/certificado_65376820_6.pdf,certificado_65376820_6.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65057965_8.pdf,2024/certificado_65057965_8.pdf,certificado_65057965_8.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65224543_9.pdf,2024/certificado_65224543_9.pdf,certificado_65224543_9.pdf,.pdf,109.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65206277_6.pdf,2024/certificado_65206277_6.pdf,certificado_65206277_6.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76490132_0.pdf,2024/certificado_76490132_0.pdf,certificado_76490132_0.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76942072_K.pdf,2024/certificado_76942072_K.pdf,certificado_76942072_K.pdf,.pdf,110.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_88460600_4.pdf,2024/certificado_88460600_4.pdf,certificado_88460600_4.pdf,.pdf,109.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76821588_K.pdf,2024/certificado_76821588_K.pdf,certificado_76821588_K.pdf,.pdf,111.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_78938530_0.pdf,2024/certificado_78938530_0.pdf,certificado_78938530_0.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76743247_K.pdf,2024/certificado_76743247_K.pdf,certificado_76743247_K.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_74889400_4.pdf,2024/certificado_74889400_4.pdf,certificado_74889400_4.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65037755_9.pdf,2024/certificado_65037755_9.pdf,certificado_65037755_9.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65813830_8.pdf,2024/certificado_65813830_8.pdf,certificado_65813830_8.pdf,.pdf,113.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65083804_1.pdf,2024/certificado_65083804_1.pdf,certificado_65083804_1.pdf,.pdf,111.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65103736_0.pdf,2024/certificado_65103736_0.pdf,certificado_65103736_0.pdf,.pdf,113.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65523730_5.pdf,2024/certificado_65523730_5.pdf,certificado_65523730_5.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65211149_1.pdf,2024/certificado_65211149_1.pdf,certificado_65211149_1.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65564000_2.pdf,2024/certificado_65564000_2.pdf,certificado_65564000_2.pdf,.pdf,113.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65208397_8.pdf,2024/certificado_65208397_8.pdf,certificado_65208397_8.pdf,.pdf,111.6,,,0,otro
